family_name	first_name	other_name	Count
Grünthal	Timotheus	NA	1
Grundström	Vilhelm Andersson	NA	1
Grubert	Carl	NA	1
Grubb	Davis	NA	1
Grove	Peter	NA	1
Gri¯ns	Janis	NA	1
Grey	Chris	NA	1
Green	Henry	NA	1
Green	Alan	NA	1
Gredell	Gunnar E	NA	1
Lundqvist	Torsten Valfrid	NA	1
Grant	Louise	NA	1
Granit	Inga	NA	1
Graneson	Bark	NA	1
Grane	August Robin	NA	1
Grandin	Gunnar	NA	1
Granath	Sven	NA	1
Gouzenko	Igor	NA	1
Gould	John	NA	1
Goulard-Westberg	Matilde	NA	1
Gotved	Helle	NA	1
Gottschalk	Gerda	NA	1
Hyman	Harold Thomas	NA	1
Perkins	Dexter	NA	1
Rudskoger	Arne	NA	1
Goswami	Shyam Sundar	NA	1
Goring	Erik	NA	1
Gordon	Gerald	NA	1
Goodwin	Hal	NA	1
Goodis	David	NA	1
Golish	Vitold de	NA	1
Goldbach	Werner	NA	1
Goland	Erik	NA	1
Goetz	Curt	NA	1
Goa	John	NA	1
Glansholm	Daniel	NA	1
Gipe	Jonas	NA	1
Gilbertson	Hans	NA	1
Gilbert	Edwin	NA	1
Gibson	William	NA	1
Gerremo	Benkt	NA	1
Germundson	Judit	NA	1
Gerholm	Tor	NA	1
Georg	Anders	NA	1
Gentzel	Ludvig	NA	1
Gelotte	Bertil	NA	1
Gellerstedt	Nils O	NA	1
Geijer	Jakob	NA	1
Gavlevik	Sven	NA	1
Gauntlett	Sidney Carvosso	NA	1
Gauffin	Bengt Göran	NA	1
Gates	Doris	NA	1
Garroway	Pete	NA	1
Garpe	Hans	NA	1
Garnett	Eve	NA	1
Garlick	Phyllis L	NA	1
Gannett	Ruth Stiles	NA	1
NA	NA	Gamäng	1
Löwegren	Petter	NA	1
Galvarriato	Eulalia	NA	1
Galst	Annie	NA	1
Gallagher	Louise Barnes	NA	1
Galfve	Carl Henrik	NA	1
Galaktionov	V. D	NA	1
NA	NA	Gajus	1
Gaisseau	Pierre-Dominique	NA	1
Gaide	Ma¯rtins<U+030C>	NA	1
Gahn-Hellström	Ingrid	NA	1
Gahm	Edith	NA	1
Leijonhufvud	Axel C:son	NA	1
Bergman	Pär	NA	1
Wollin	Adolf	NA	1
Stirling	Nora	NA	1
Föllinger	Torsten	NA	1
Färm	Hilding	NA	1
Fälth	Bengt	NA	1
Fält	Helmer	NA	1
Andersson	Karin	NA	1
Petersson	Lennart	NA	1
Furängen	Tore	NA	1
Furst	Eva	NA	1
Frödemo	Bengt	NA	1
Frändén	Torsten	NA	1
Frändén	Jonas Petter	NA	1
Englund	Hugo	NA	1
Wachenfeldt	Curt von	NA	1
Uustalu	Evald	NA	1
Uttley	Frank	NA	1
Uris	Leon	NA	1
Medin	Knut	NA	1
Unwin	David	NA	1
Unger	Ingegerd	NA	1
Unestam	Gustaf	NA	1
Unckel	Herman	NA	1
Unander	Helmer	NA	1
Ulvås	Gunnar	NA	1
Ullerfors	Karl Erik	NA	1
Ullberg	Hans	NA	1
Uhrström	Catharina	NA	1
Uhlin	Sven J	NA	1
Henriksen	Nikolay	NA	1
Uddenberg	Gunborg	NA	1
Törnquist	Ernst	NA	1
Törnebohm	Robert	NA	1
Törnblom	Wilhelm	NA	1
Tönnesen	Öivind	NA	1
Tägt	Nils	NA	1
Tyrsén	Ivar	NA	1
Tutton	Diana	NA	1
Tuttle	W. C	NA	1
Turner	Ernest Sackville	NA	1
Turner	Charles W	NA	1
Tunevall	Gösta	NA	1
Tune	Buford	NA	1
Tufvesson	Gunnar	NA	1
Tschechowa	Olga	NA	1
Trägårdh	Uno	NA	1
Tryde	Ernst Adam	NA	1
Trulsson	Gunnar	NA	1
Trotman	Dawson	NA	1
Tronäss	Theodor	NA	1
Tritton	Frederick J	NA	1
Tree	Gregory	NA	1
Tredgold	Roger Francis	NA	1
Tranströmer	Tomas	NA	1
Tottler	Harald	NA	1
Torpe	Nils Vilhelm	NA	1
Torolf	Erik Michael	NA	1
Torgén	Runa	NA	1
Tolderlund-Hansen	Povl	NA	1
Tobino	Mario	NA	1
Ancker	Arne	NA	1
Tillman	Rolle	NA	1
Melin	Evert	NA	1
Tideström	Carin	NA	1
Thunvik	Sten	NA	1
Thrünning	Freddy	NA	1
Thorsell	Lennart	NA	1
Thorling	Leif	NA	1
Thomson	Anna-Lisa	NA	1
Thomée	Inga	NA	1
Thomas	Joan Gale	NA	1
Thomas	Dylan	NA	1
Thesleff	Stephen	NA	1
Theorin	Ivar	NA	1
Themerson	Stefan	NA	1
Thanes	Raymond Werner	NA	1
Thal	Ernst	NA	1
Terziani	Adamaria	NA	1
NA	NA	Tenzing Norgay	1
Tengve	Erik	NA	1
Templeton	Edith	NA	1
Tell	Lillemor	NA	1
Tell	Ingegerd von	NA	1
Jackson	Eugene B	NA	1
Mogensen	Arne	NA	1
Hjelte	Fritz	NA	1
Keune	Friedrich	NA	1
Wittmeyer	Helmut	NA	1
Modiano	Hélène	NA	1
Tazieff	Haroun	NA	1
Taylor	Robert Lewis	NA	1
Tauson-Hassler	Anders	NA	1
Tarschys	Karin	NA	1
Tarle	Evgenij Viktorovic	NA	1
Tanizaki	Jun'ichiro	NA	1
Talvi	Jussi	NA	1
Sönderköge	Hansjörgen	NA	1
Söderström	Ruth	NA	1
Zetterquist	Torsten	NA	1
Söderman	Owe	NA	1
Söderman	Henrik C:son	NA	1
Söderlund-Marcus	Anne-Marie	NA	1
Söderlund	Kim	NA	1
Söderlindh	Carl Herman	NA	1
Söderlind	Åke	NA	1
Söderholm	Gunnar	NA	1
Söderbom	Georg	NA	1
Söderblom-Berkling	Anna-Lisa	NA	1
Söderberg	Ewert	NA	1
Sääf	Lennart	NA	1
Särnhammer	Karl	NA	1
Särnblom	Åke	NA	1
Särlvik	Bo	NA	1
Sälde	Henry	NA	1
Säfström	Anny K	NA	1
Ekdahl	Ivar	NA	1
Slankis	Visvaldis	NA	1
Sydow	Karin von	NA	1
Sydow	Gunnar von	NA	1
Sydow	Carl von	NA	1
Stater	P. S	NA	1
Mathlein	Rolf	NA	1
Persson	Brita	NA	1
Gyllsjö	Sven	NA	1
Soveri	Urpo	NA	1
Larsson	Göte	NA	1
Saare	Erik	NA	1
Ericsson	Hans	NA	1
Johnson	Arne I	NA	1
Larsson	Göran	NA	1
Agerberg	Lars S	NA	1
Steen	Eliel	NA	1
Terasmäe	Enn	NA	1
Jansson	Sven L	NA	1
Schwan	Bertil	NA	1
Bahnö	Gösta	NA	1
Arström	Folke	NA	1
Marian	Josef	NA	1
Svensson	Tore	NA	1
Henriksson	Rolf	NA	1
Saarman	Endel	NA	1
Stahre	Gunnar	NA	1
Sprigge	Cecil	NA	1
Sperling	Robert H	NA	1
Rosenquist	Carl E	NA	1
Sparre-Ulrich	C	NA	1
Spade	Mark	NA	1
Southall	Ivan	NA	1
Sourander	Patrick	NA	1
Soubiran	André	NA	1
Sothe	John R	NA	1
Sondell	Sixten	NA	1
Sommerauer	Adolf	NA	1
Sohlberg	Sune	NA	1
Sohlberg	Kjell Walter	NA	1
Snow	C. P	NA	1
Sneider	Vern	NA	1
Rydén	Inga	NA	1
Smythies	Olive	NA	1
Smith	Robert Paul	NA	1
Smith	George Milton	NA	1
Smith	Eugene L	NA	1
Smith	Emma	NA	1
Smith	Anthony	NA	1
Smith	Allister	NA	1
Smedman	Rune	NA	1
Slaughter	Jean	NA	1
Skydsgaard	Kristen Ejner	NA	1
Skuncke	Herje	NA	1
Öhrstedt	Gustaf	NA	1
Ekvall	Sven	NA	1
Bloom	Julchen	NA	1
Orring	Jonas	NA	1
Thylander	Hilding	NA	1
Ljunggren	Pontus	NA	1
Elías de Tejada Spínola	Francisco	NA	1
Kundzins<U+030C>	Pauls	NA	1
Koit	Jakob	NA	1
Bengston	Henry	NA	1
Wiik	Olle	NA	1
Lagerström	Ernst	NA	1
Skillt	Oscar	NA	1
Skorzeny	Otto	NA	1
Skolem	Kristoffer	NA	1
Nohrlander	Åke	NA	1
Båtelsson	Einar	NA	1
Lundell	J. Bertil	NA	1
Cooper	A. R. J	NA	1
Skoglund	Nils G	NA	1
Skoglund	Johannes	NA	1
Skoglund	Harald	NA	1
Skjöldebrand	Ingegerd	NA	1
Ski	Martin	NA	1
Skard	Sigmund	NA	1
Sjöström	Henning	NA	1
Sjöqvist	Sigvard	NA	1
Sjöqvist	Inger	NA	1
Sjöquist	Eric	NA	1
Sjölin	Stig	NA	1
Sjölin	Pelle	NA	1
Sjögren	Björn	NA	1
Sjödin	Sigurd	NA	1
Siösteen	Per	NA	1
Siösteen	Bengt	NA	1
Siwe	Anna	NA	1
Singh	R. Lal	NA	1
Singh	Bakht	NA	1
Simonsen	Rudolph	NA	1
Simonsen	Kjaeld	NA	1
Simon	Ellen	NA	1
Simensen	Kitty	NA	1
Sigurth	Kåge	NA	1
Brutsner	Sven	NA	1
Siemel	Sasha	NA	1
Siberg	Margit	NA	1
Shuman	John Rogers	NA	1
Sherwood	Robert E	NA	1
Shawn	Rosemary	NA	1
Shannon	Jimmy	NA	1
Shallit	Joseph	NA	1
Seyffarth	Henrik	NA	1
Sepp	Reino	NA	1
Sennvik	Karl-Erik	NA	1
Selvaag	Olav	NA	1
Selge	V	NA	1
Seichter	Herman	NA	1
Segerstråle	Sven	NA	1
Segerlund	Gudrun	NA	1
Seeberg	Eva	NA	1
Sebastian	Ludwig	NA	1
Sebastian	Anna	NA	1
Scully	Frank	NA	1
S´cibor-Rylski	Aleksander	NA	1
Schönkopf	Lennart	NA	1
Schöldström	Einar	NA	1
Schweingruber	Eduard	NA	1
Schultz	Johannes Heinrich	NA	1
Schubert	Oscar	NA	1
Schröder	Wilhelm	NA	1
Schrewelius	Lars	NA	1
Schoultz-Rydman	Daisy von	NA	1
Schmägers	Åke	NA	1
Schmidt	Erik	NA	1
Schmalensee	Kurt von	NA	1
Schmalenbach	Werner	NA	1
Schindler	Hans	NA	1
Schildt	Margareta	NA	1
Schedler	Robert	NA	1
Schedin	Birger	NA	1
Scharpff	Karl A	NA	1
Schagerlind	Simon	NA	1
Saxnér	Anna	NA	1
Saxén	Gustav	NA	1
Saverman	Erik	NA	1
Saussine	Renée de	NA	1
Sauerbruch	Ferdinand	NA	1
Sandhaug	Rolf A	NA	1
Sandgren	Walfrid	NA	1
Sandgren	Tore	NA	1
Sandgren	Lennart	NA	1
Sandblad-Haneson	Sonja	NA	1
Sandberg	Inger	NA	1
Sandberg	Finn	NA	1
Samuelsson	Sigurd	NA	1
Samuelson	Karl G	NA	1
Samuelsson	Eivor	NA	1
Sambonet	Roberto	NA	1
Salter	Andrew	NA	1
Salomonson	Kurt	NA	1
Salje	Gertrud	NA	1
Salisbury	Harrison Evans	NA	1
Salinger	J. D	NA	1
Sale	Chic	NA	1
St. John	Patricia M	NA	1
Sahlström	Torsten	NA	1
Sagnér	Alf	NA	1
Sagan	Françoise	NA	1
Martinell	Ingegärd	NA	1
Dolezal	Erich	NA	1
Washburne	Heluiz	NA	1
Dawlish	Peter	NA	1
Chapman	Elisabeth	NA	1
Bergkvist	Birgit	NA	1
Sadoveanu	Mihail	NA	1
Sachs	Nelly	NA	1
Sábato	Ernesto	NA	1
Schalin	Pehr H. B	NA	1
Linnaluoto	V. V	NA	1
Turner	F	NA	1
Weibull	I	NA	1
Rönne-Petersen	Egil	NA	1
Rådström	Hans	NA	1
Ryssel	Edith	NA	1
Ryhagen	Stig	NA	1
Rydstedt	Anna	NA	1
Rydelius	Ingegerd	NA	1
Rydberg	Olle	NA	1
Ryberg-Edlund	Barbro	NA	1
Ruys	Mien	NA	1
Russell of Liverpool	Edward Frederick Langley Russell	NA	1
Russell	Eric Frank	NA	1
Russell	Brenda	NA	1
Russak	Margaret Sperry	NA	1
Rundgren	Frithiof	NA	1
Rumor	Karl	NA	1
Ruhnbro	Rune	NA	1
Rue	Flora C	NA	1
Rudin	Mia	NA	1
Rudin	Gustaf Henok	NA	1
Rubin	Herman H	NA	1
Rubel	James R	NA	1
Roupe	Gustav T	NA	1
Rosvall	Staffan	NA	1
Roslund	Anton	NA	1
Rosengren	Sture	NA	1
Rosengren	Barbro	NA	1
Rosén	Sonna	NA	1
Rosemann	Ernst	NA	1
Rosberg	Karl Gustav	NA	1
Rosander	Ingrid	NA	1
Roos	Alarik	NA	1
Ronnert	Gustaf	NA	1
Romdahl-Bjurström	Margareta	NA	1
Rombi	Paride	NA	1
Romberg	Carl	NA	1
Romano	Romualdo	NA	1
Brann	Esther	NA	1
Roeder-Gnadeberg	Käthe von	NA	1
Roe	Frances	NA	1
Rodenstam	Frans	NA	1
Rocholl	Rudolf	NA	1
Roc	Maria	NA	1
Clymer	Eleanor	NA	1
Lindbom	Marianne	NA	1
Robinson	Henry Morton	NA	1
Rivera	José Eustasio	NA	1
Risegård	Eskil	NA	1
Ripfeldt	Ragnar	NA	1
Ringqvist	Sture	NA	1
Rimbaud	Arthur	NA	1
Rimanelli	Giose	NA	1
Rikner	Stig	NA	1
Rune	Gustav Adolf	NA	1
Rieseberg	Harry E	NA	1
de Riencourt	Amaury	NA	1
Ridderstedt	Lars	NA	1
Richter	Kurt	NA	1
Richler	Mordecai	NA	1
Richardson	Thomas Dow	NA	1
Richardson	Alan	NA	1
Riberholt	K	NA	1
Reuterswärd	Carl Fredrik	NA	1
Reuterskiöld	Birgitta	NA	1
Reschke	Willi	NA	1
Renoir	Pierre Auguste	NA	1
Reisch	Max	NA	1
Reid	P.R	NA	1
Rehfisch	Hans Jose	NA	1
Rees	John Rawlings	NA	1
Reed	Eliot	NA	1
Redouté	Pierre Joseph	NA	1
Read	Grantly Dick	NA	1
Raulin	Albert	NA	1
Raudive	Konstanti¯ns	NA	1
Rasmuson	Marianne	NA	1
Rasmuson	Bertil	NA	1
Rasmussen	Albert Henry	NA	1
Rask	Lars	NA	1
NA	NA	Raja Rao	1
Ranstrand	Gunnar	NA	1
Ranby	Adil	NA	1
Ramla	Elmar	NA	1
Raming	Josef	NA	1
Ramberg	Carl Axel	NA	1
Ram	Nikanta Sri	NA	1
Rajamaa	Helmi	NA	1
Rajalinna	Toivo	NA	1
Raine	William MacLeod	NA	1
Rahn	Roland	NA	1
NA	NA	Ragna Helena	1
Rafstedt	Sture	NA	1
Radner	Ragnhild	NA	1
Eich	Günter	NA	1
Billinger	Richard	NA	1
Quilici	Folco	NA	1
Quiding	Anders	NA	1
Pyle	Howard	NA	1
Herne	Gunnar	NA	1
Öhgren	Edvin	NA	1
Borelius-Rohnström	Cecilia	NA	1
Davidsson	Carin	NA	1
Prunier	Simone B	NA	1
Price	Charles S	NA	1
Presto	Nils	NA	1
Pratt	Caroline	NA	1
Pramvig	Börje	NA	1
Powers	Anne	NA	1
Poulsen	Knud	NA	1
Post	Ingrid André von	NA	1
Post	Ernst von	NA	1
Posse	Margaretha	NA	1
Porsne	Charles	NA	1
Popov	Vladimir Fedorovic	NA	1
Popera	E. J	NA	1
Poom	Paul	NA	1
Pommer	Martin	NA	1
Pollock	Alyce	NA	1
Pollak	Otto	NA	1
Pogge van Ranken	Walter	NA	1
Po	Ji-po	NA	1
Bai	Juyi	NA	1
Plensners	A	NA	1
Pleijel	Karin	NA	1
Plechanov	Georgij Valentinovic	NA	1
Playfair	Giles	NA	1
Plauen	E. O	NA	1
Pittaro	John M	NA	1
Pitkin	Walter B	NA	1
Vanden	George	NA	1
Morgan	Dean	NA	1
Cameron	Lester	NA	1
Kennedy	Clay	NA	1
Russel	Scott	NA	1
Powell	Moss	NA	1
Carson	Alan	NA	1
Gordon	John	NA	1
Gilbert	Brian	NA	1
Richmond	Chris	NA	1
Clement	John	NA	1
Pan	George	NA	1
Hutton	W. R	NA	1
Bland	Tex	NA	1
Hanson	Joseph	NA	1
Denis	Hal	NA	1
Barry	Ray	NA	1
Larsen	Hank	NA	1
Pharo	Tex	NA	1
Ross	Mark	NA	1
Martin	Lane	NA	1
Lazenby	N. A	NA	1
Hart	Jon	NA	1
Henderson	J. M	NA	1
Morrow	Ash	NA	1
Enefer	Doug	NA	1
Hanson	V. Joseph	NA	1
Foden	Frederick	NA	1
Webb	T. C. P	NA	1
Morton	Glenn	NA	1
Bruce	Paul	NA	1
Pethick	Philip M	NA	1
Jordan	Cass	NA	1
Toler	Buck	NA	1
Caynes	Morton T	NA	1
Firth	N. Wesley	NA	1
Lazenby	Norman	NA	1
Martindale	Peter F	NA	1
Forde	Bert	NA	1
Pilkington	Roger	NA	1
Douglas	Norman	NA	1
Pihlström	Gustaf	NA	1
Pidoll	Carl	NA	1
Philpot	Oliver	NA	1
Philbrook	Clem	NA	1
Pettit	Paul	NA	1
Pettersson-Pederby	Henry	NA	1
Pettersson-Nåv	Åke	NA	1
Pettersson-Bogert	Alfred	NA	1
Pettersson	Holger	NA	1
Pettersson	Gustaf Emanuel	NA	1
Pettersson	Fritz G	NA	1
Petterson	Bertil	NA	1
Petre	Gunnel	NA	1
Petersson	Ingrid	NA	1
Peterson	Arne	NA	1
Petersen	F. Bredahl	NA	1
Peters	Bill	NA	1
Perwe	Erik	NA	1
Pertwee	Roland	NA	1
Persson	Tor	NA	1
Persson	Severin	NA	1
Persson	Lars	NA	1
Persson	Josef	NA	1
Persson	Joel	NA	1
Persson	Irma	NA	1
Persson	Ernst Edvard	NA	1
Persson	Carl Wilhelm	NA	1
Persson	Alf	NA	1
Perrelli	Nick	NA	1
Perne	Lars Gunnar	NA	1
Peniakoff	Vladimir	NA	1
Pedersen	Robert	NA	1
Sandels	Stina	NA	1
Peacock	Heber F	NA	1
Pavese	Cesare	NA	1
Paulsson	Paul	NA	1
Paulsson	Katarina	NA	1
Paulson	Ivar	NA	1
Paulson	Curt	NA	1
Paulsson	Arne	NA	1
Pauline	Hedvig	NA	1
Paulig	Helmer	NA	1
Paul	Bengt	NA	1
Paton	Alan	NA	1
Paterson	Neil	NA	1
Parker	Robert	NA	1
Parker	Bertha Morris	NA	1
Pape	Richard	NA	1
Pape	Finn	NA	1
Panzini	Alfredo	NA	1
Palmgren	Raoul	NA	1
Palmer	Helen	NA	1
Palme	Ulf	NA	1
Palm	Sture	NA	1
Palin	Greta	NA	1
Jouve	Pierre Jean	NA	1
Guérin	Maurice de	NA	1
Sundborg	Bertil	NA	1
Whistler	James McNeill	NA	1
Paisen	Erik	NA	1
Paillerets	Michel de	NA	1
Pahlberg	Sten	NA	1
Page	Marco	NA	1
Packer	Joy	NA	1
Ozolins	Hermans	NA	1
Overstreet	Harry Allen	NA	1
Otis	James	NA	1
Oscarsson	Tage	NA	1
Oscarsson	Per Nanne	NA	1
Osborne	Bernal	NA	1
Orremo	Richard	NA	1
O'Rourke	Frank	NA	1
Ordqvist	Ingrid	NA	1
Oppenhejm	Ralph	NA	1
Opitz	Karl-Ludwig	NA	1
Opfermann	Hans Carl	NA	1
Opdahl	Sigurd	NA	1
Onnerfelt	Stig	NA	1
Olsson	Victor	NA	1
Olsson	Stig	NA	1
Olson	Klas Filip	NA	1
Olsson	Justus Edvin	NA	1
Olsson	Johan Lars	NA	1
Olsson	Helga	NA	1
Olson	Gottfrid	NA	1
Olsson	E. Henry	NA	1
Olson	A. Gunnar	NA	1
Olovsson	Walfrid	NA	1
Olofsson	Elsa	NA	1
Ollobiev	Shapi	NA	1
Ollner	John	NA	1
Olhagen	Folke	NA	1
Olesen	Oluf	NA	1
Olerud	Anders	NA	1
Olén	Benkt	NA	1
Oldham	Joseph Houldsworth	NA	1
Oldenbourg	Zoé	NA	1
Olausson	Erik	NA	1
NA	NA	Ola på Norserud	1
Ohlsson	Victor	NA	1
Ohlson	Martin A	NA	1
Ohlsson	Lars Gunnar	NA	1
Ohlsson	Carl Fredrik	NA	1
Ohlsson	Birger	NA	1
Offord	Lenore Glen	NA	1
Björlin	Gunnar	NA	1
Lundqvist	Claes	NA	1
Oderstam	Nils	NA	1
Odebäck	Paul	NA	1
O'Connor	Bill	NA	1
O'Brien-Hitching	Jack	NA	1
Obrant	Karl Ola F	NA	1
Obel	Anna-Lisa	NA	1
Nötzoldt	Fritz	NA	1
Näsmark	Anna-Lisa	NA	1
Nyström	Sixten	NA	1
Nyström	Frans	NA	1
Nyström	Eric V	NA	1
Nyström	Anna	NA	1
Nyrin	Anna	NA	1
Nyrén	Natanael	NA	1
Nyreen	Eric	NA	1
Nylinder	Sven	NA	1
Nygren	Olle	NA	1
Nygaard-Andersen	C	NA	1
Watt	Mel	NA	1
Dent	Lester	NA	1
Meadows	Elmer E	NA	1
Rogan	Don	NA	1
Norris	Edward P	NA	1
Whipple	Kenneth	NA	1
Adler	Harry	NA	1
Robinson	Henry M	NA	1
Flynn	T. T	NA	1
Jackson	Gregory	NA	1
Fielding	H	NA	1
Plummer	T. A	NA	1
Whitmore	John	NA	1
Landon	H	NA	1
Chichester	J	NA	1
Booth	Christopher B	NA	1
Connor	Mike	NA	1
O'Sullivan	William	NA	1
Phelps	Carrington	NA	1
Webb	J. F	NA	1
Ames	Delano S	NA	1
Johnston	James Don	NA	1
Warner	Michael	NA	1
Shayne	Gordon	NA	1
Herschel	Oscar	NA	1
Webb	Don	NA	1
Dinsmore	Reg	NA	1
Clausen	Carl	NA	1
Williams	Edward S	NA	1
Moore	Jay	NA	1
Daly	Carroll John	NA	1
Bogard	Dale	NA	1
Jerome	O. F	NA	1
Ryan	J. B	NA	1
Chute	Verne	NA	1
Bogart	William G	NA	1
O'Brien	Jim	NA	1
O'Hara	Scott	NA	1
Knox	John	NA	1
Cole	John	NA	1
Rhoades	Knight	NA	1
Brooks	Neil	NA	1
Wallace	Bob	NA	1
Beam	Maurice	NA	1
Campbell	William	NA	1
Robertson	Allan	NA	1
Renfrew	Kirk	NA	1
Sanderson	William	NA	1
Davis	Frederic	NA	1
Nycander	Aina	NA	1
Thörn	Olof	NA	1
Blomberg	Stig O	NA	1
Lyttkens	Ejnar	NA	1
Norås	Håkon	NA	1
Norup	Samuel B	NA	1
Norup	Samuel	NA	1
Norton	Miriam	NA	1
Norton	Mary	NA	1
Northrop	Eugene P	NA	1
North	Sterling	NA	1
Norrman	Åke	NA	1
Norman	Elsa	NA	1
Norlin	Brita	NA	1
Norlander	Bertil	NA	1
Noritis	Oskars	NA	1
Nordinder	Alfred Victor Fred	NA	1
Norin	Ingrid	NA	1
Noréus	Hilding	NA	1
Nordström-Bernstedt	Elisabeth	NA	1
Bejve	Elis	NA	1
Nordqvist	Percy	NA	1
Nordling	Sally	NA	1
Nordlander	Albin	NA	1
Nordland	Einar	NA	1
Nordh	Georg	NA	1
Nordfors	Ruben	NA	1
Nordfors	Karl-Gustav	NA	1
Nordén	Albert	NA	1
Nordemann	Rita	NA	1
Nordberg	Gils Olsson	NA	1
Nordberg	Bertel	NA	1
Nordahl	Sigge	NA	1
Nord	Eric	NA	1
Nobelius	Gustav	NA	1
Niukkanen	Juho	NA	1
Niska	Algot	NA	1
NA	NA	Nis	1
Ninck	Werner	NA	1
Nilsson	Ruth	NA	1
Nilsson	Pontus	NA	1
Nilsson	Pehr-Linus	NA	1
Nilsson	Marta	NA	1
Nilsson	Malte	NA	1
Nilson	Lars	NA	1
Nilsson	Inga Marie	NA	1
Nilsson	Bo	NA	1
Nikolaev	Nikolai Petrof	NA	1
Nielsson	Haraldur	NA	1
Nielsen	Einer	NA	1
Neuhaus	Heinrich	NA	1
Nettelblad	Sven Caspar	NA	1
Nettel	Reginald	NA	1
Nelson	Thos	NA	1
Nelson	Otto	NA	1
Nelson	Albert Francis Joseph Horatio	NA	1
Nelker	Gunnar	NA	1
Naylor	J	NA	1
Johansson	Karl-Ivan	NA	1
Narayan	R. K	NA	1
Nagy	Imre	NA	1
Nagler	Kaija	NA	1
Naeselius	Jan	NA	1
Mörner	Hampus Stellan	NA	1
Mörk	Hans	NA	1
Möre	Oskar	NA	1
Mörck	Inga	NA	1
Möller	K. J	NA	1
Bergström	Paul	NA	1
Mårtensson	Malte	NA	1
Mårtenson	Lars	NA	1
Månsson	Per	NA	1
Månsson	Nils Emanuel	NA	1
Månsson	Martin	NA	1
Månsson	Karl Jakob	NA	1
Myhre	Siggen	NA	1
Mühlow	Johan	NA	1
Mühlenweg	Fritz	NA	1
Muus	Flemming B	NA	1
Mutén	Robert	NA	1
Murray	William Hutchison	NA	1
Murphy	Frances Salomon	NA	1
Mullen	Clarence	NA	1
Moyzisch	Ludwig Carl	NA	1
Mouchard	Oskar	NA	1
Mortimer	John	NA	1
Mortimer	Chapman	NA	1
Morrow	John	NA	1
Morningstar	Lillian	NA	1
Móricz	Zsigmond	NA	1
Morgan	Verne	NA	1
Moren	Sigmund	NA	1
Morell	Georg	NA	1
Morel	Alexandre	NA	1
Williams	Ursula Moray	NA	1
Moore	Ruth	NA	1
Moore	Catherine L	NA	1
Montelin	Astrid H	NA	1
Montagu	Elizabeth	NA	1
Montagu	Ashley	NA	1
Mons	H. M	NA	1
Monro	Edvard	NA	1
Molland	Einar	NA	1
Molin	Harald Malte	NA	1
Molander	Tyra	NA	1
Mohlin	Torsten	NA	1
Mohlin	Alice	NA	1
Moen	Arve	NA	1
Modéer	Sigurd	NA	1
Moberg	Ralph	NA	1
Moback	Olof	NA	1
Mladjenovic´	Milorad	NA	1
Milton	Roderick	NA	1
Miloche	Hilda	NA	1
Miller	Mary	NA	1
Reinhardt	George Cooper	NA	1
Higgins	Marguerite	NA	1
Mikes	George	NA	1
Mihkelson	Johannes	NA	1
Miethke	Kurt	NA	1
NA	NA	Mickel Göing	1
Michael	George	NA	1
Meyer	Karl	NA	1
Meurman	Olavi	NA	1
Merriman	Chad	NA	1
Merle	Robert	NA	1
Menzel	Josef	NA	1
Mensendieck	Bess M	NA	1
Menninger	William C	NA	1
Menéndez Pidal	Ramón	NA	1
Melvinger	Arne	NA	1
Melvin	Kenneth	NA	1
Mell	Max	NA	1
Meldo	Aili	NA	1
Bizet	Georges	NA	1
Mehler	Wolfgang	NA	1
Fehrm	M	NA	1
Forwald	Haakon	NA	1
Rhine	J. B	NA	1
Bergsten	F	NA	1
Bergström	Olle	NA	1
Gabrielsson	Bengt	NA	1
Elfström	Nils	NA	1
Hjortzberg-Nordlund	B	NA	1
Selliers	Ph. de	NA	1
Olson	Torsten	NA	1
Simak	Milan	NA	1
Rattsjö	Hernfrid	NA	1
Hagner	Stig	NA	1
Andersson	Enar	NA	1
Åhlström	Åke	NA	1
Eklundh Ehrenberg	Carin	NA	1
Eklund	Bo	NA	1
Engström	Kjell	NA	1
Müller-Olsen	Carl	NA	1
Troëng	Ivan	NA	1
Nordström	Thyra	NA	1
Björck	Lilian	NA	1
Lundgren	Valborg	NA	1
Lannér	Folke	NA	1
Nettelblad	Folke	NA	1
Treschow	August	NA	1
Larsson	Folke	NA	1
Persson	Carl-Johan	NA	1
Grabö	Paul	NA	1
Rosengren	Å	NA	1
Ilmoni	P.-A	NA	1
Björnson	Paul	NA	1
Stålhed	John	NA	1
Strandell	P. O	NA	1
Sehlberg	Gösta	NA	1
Molinder	Göran	NA	1
Blomquist	Christer	NA	1
Falk	Carl-Erik	NA	1
Svensson	P. E	NA	1
Jarleborg	H	NA	1
Durling	Tore	NA	1
Johansson	F	NA	1
Reinholdz	E	NA	1
Cederquist	K. N	NA	1
Frankenberg	Rolf	NA	1
Grape	Waldemar	NA	1
Ekström	Nils	NA	1
Lysén	Arne	NA	1
Ahlfors	Stig	NA	1
Mayse	Arthur	NA	1
Mayhew	Christopher	NA	1
Maxwell	Gavin	NA	1
Maum	Emmett	NA	1
Maufrais	Raymond	NA	1
Mattson	Daniel Heinrich	NA	1
Mathsson	Bertil	NA	1
Massip	Renée	NA	1
Massey	Craig	NA	1
Mason	Howard	NA	1
Mason	Frances van Wyck	NA	1
Marvel	Tom	NA	1
Martin	Nancy	NA	1
Martin	Martha	NA	1
