original	polished	Count
Stockholm, uti det Kongl. Tryckeriet.	Sweden	    1
Stockholm, uti det Kongl. Boktryckeriet uplagdt, Hos Johan Henrich Werner, Directeur öfwer alla Tryckerien i Riket 1724.	Sweden	    1
Stockholm, uti Kongl. Boktryckeriet uplagdt, Hos Joh. Henr. Werner, Directeur öfwer alla Tryckerien i Riket	Sweden	    1
Stockholm, uti Kongl. boktryckeriet, uplagdt, hos Joh. Henr. Werner, directeur öfwer alla tryckerien i riket, Ååhr 1724.	Sweden	    1
Stockholm, uti det Kongl. Boktryckeriet uplagdt, Hos Johan Henrich Werner, Directeur öfwer alla Tryckerien i Riket, 1724	Sweden	    1
Stockholm, uti det Kongl. Boktryckeriet, Hos Joh. Henr. Werner, Directeur öfwer alla Tryckerien i Riket.	Sweden	    1
Stockholm, uti Kongl boktryckeriet uplagdt, Hos Johan Henrich Werner, Directeur öfwer alla Tryckerien i Riket, Åhr 1724.	Sweden	    1
Stockholm, uti Kongl. Boktryckeriet, Hos Johan Henr. Werner, Directeur öfwer alla Tryckerien i Riket	Sweden	    1
Stockholm, uti Kongl. boktryckeriet uplagdt, Hos Johan Henr. Werner, Directeur öfwer alla Tryckerien i riket, Åhr 1724.	Sweden	    1
Stockholm, Uti det Kongl. Boktryckeriet. 1724.	Sweden	    1
Stockholm, Tryckt uti det Kongl. Tryckeriet, 1724.	Sweden	    1
Stockholm, uti det Kongl. Tryckeriet, Hos Joh. Henr. Werner, Directeur öfwer alla Tryckerien i Riket	Sweden	    1
Stockholm, Tryckt hoos Joh. Laur. Horrn, Kongl. Antiq. Arch. Boktr.	Sweden	    1
I Stockholm, uti det Kongl. Tryckeriet uplagd, Hos Joh. Henr. Werner, Directeur öfwer alla Tryckerien i Riket Åhr 1720[!].	Sweden	    1
Stockholm, Tryckt hos Kongl. Antiquit. Arch. Boktr. Joh. Laur. Horrn.	Sweden	    1
Stockholm, uti Kongl. Boktryckeriet Uplagdt, Hos Joh. Henr. Werner, Directeur öfwer alla Tryckerien i Riket. Åhr 1723.	Sweden	    1
Stockholm, uti Kongl. Boktryckeriet uplagdt Hos Johan Henrich Werner, Directeur öfwer alla Tryckerien i Riket, Åhr 1723.	Sweden	    1
Stockholm, uti det Kongl. Boktryckeriet uplagdt, Hos Johan Henrich Werner, Directeur öfwer alla Tryckerien i Riket.	Sweden	    1
Stockholm, uti Kongl. Boktryckeriet uplagdt, Hos Johan Henrrich Werner, Directeur öfwer alla Tryckerien i Riket, [!]	Sweden	    1
Stockholm, uti det Kongl. Boktryckeriet uplagdt, Hos Johan Henrich Werner, Directeur Öfwer alla Tryckerien i Riket.	Sweden	    1
Stockholm, uti det Kongl. Tryckeriet, Åhr 1723.	Sweden	    1
Stockholm, Tryckt uti det Kongl. Tryckeriet 1723.	Sweden	    1
Stockholm, Uti det Kongl. Boktryckeriet.	Sweden	    1
Stockholm, uti Kongl. Boktryckeriet	Sweden	    1
Stockholm, Tryckt, uti det Kongl. Boktryckeriet.	Sweden	    1
Stockholm, uti Kongl. Boktryckeriet, Åhr 1722.	Sweden	    1
Stockholm, uti Kongl. Booktryckeriet uplagdt, Åhr 1722.	Sweden	    1
Stockholm, vti Kongl. Boktryckeriet, 1722.	Sweden	    1
Stockholm, Uthi det Kongl. Boktryckeriet. Åhr 1722.	Sweden	    1
Stockholm, uti det Kongl. Tryckeriet uplagd, hos Joh. Henr. Werner, Directeur öfwer alla Tryckerien i Riket, 1722.	Sweden	    1
Stockholm, Uti det Kongl. Boktryckeriet	Sweden	    1
Stockholm, uti det Kongl. Tryckeriet uplagd hos Johan Henrich Werner, Directeur öfwer alla Tryckerien i Riket, Åhr 1722.	Sweden	    1
Stockholm, uti det Kongl. Tryckeriet uplagd, hos Johan Henrich Werner, directeur öfwer alla tryckerien i Riket, Åhr 1722.	Sweden	    1
Stockholm, uti det Kongl. Tryckeriet uplagd, hos Johan Henrich Werner, Directeur öfwer alla Tryckerien i Riket, Åhr 1722.	Sweden	    1
Stockholm, Uthi det Kongl. Boktryckeriet, Åhr 1722.	Sweden	    1
Stockholm, uti det Kongl. boktryckeriet. 1722.	Sweden	    1
Stockholm, uti det Kongl. Tryckeriet uplagdt, hos Joh. Henr. Werner, directeur öfwer alla Tryckerien i Riket, 1722	Sweden	    1
Stockholm, uti det kongl. tryckeriet uplagd, hos Joh. Henr. Werner, directeur öfwer alla tryckerien i riket, 1722.	Sweden	    1
Stockholm, Uti det Kongl. Tryckeriet uplagd, Åhr 1722.	Sweden	    1
Stockholm, uti det kongl. tryckeriet uplagdt, hos Joh. Henr. Werner, directeur öfwer alla tryckerien i riket, 1722.	Sweden	    1
Stockholm, uti det Kongl. Tryckeriet uplagd, Hos Joh. Henr. Werner, Directeur Öfwer alla Tryckerien i Riket. 1722.	Sweden	    1
Stockholm, uti det kongl. tryckeriet uplagd, hos Johan Henrich Werner, directeur öfwer alla tryckerien i riket, åhr 1722.	Sweden	    1
Stockholm, uti det kongl. tryckeriet uplagdt, hos Johan Henrich Werner, directeur öfwer alla Tryckerien i riket, Åhr 1722.	Sweden	    1
Stockholm, i kongl. boktryckeriet, 1722.	Sweden	    1
Stockholm, uti Kongl. boktryckeriet, åhr 1721.	Sweden	    1
Stokholm [!], uti det Kongl. boktryckeriet. åhr 1721.	Sweden	    1
Stockholm, uti det Kongl. tryckeriet uplagd, hos Joh. Henr. Werner, directeur öfwer alla tryckerien i riket. 1721.	Sweden	    1
Stockholm, uti det Kongl. tryckeriet uplagdt, hos Joh. Henr. Werner, directeur, öfwer alla tryckerien i riket.	Sweden	    1
Stockholm, uti Kongl. booktryckeriet uplagdt, åhr 1721.	Sweden	    1
Stockholm, uti det Kongl. tryckeriet uplagdt, hos Joh. Henr. Werner, director öfwer alla tryckerien i riket åhr 1721.	Sweden	    1
Stockholm, uti det Kongl. tryckeriet, hos Joh. Henr. Werner, directeur öfwer alla tryckerien i riket. åhr 1727[!].	Sweden	    1
Stockholm, uti det Kongl. tryckeriet uplagdt, hos Joh. Henr. Werner, director öfwer alla tryckerien i riket, åhr 1721.	Sweden	    1
Stockholm, uti det Kongl. tryckeriet uplagdt, hos Joh. Henr. Werner, directeur, öfwer alla tryckerien i riket, åhr 1721.	Sweden	    1
Stockholm, uti det Kongl. tryckeriet uplagd, hos Joh. Henr. Werner, director öfwer alla tryckerien i riket.	Sweden	    1
Stockholm, tryckt uti det Kongl. boktr.	Sweden	    1
Stockholm, uti det Kongl. tryckeriet å nyo uplagdt, åhr 1721.	Sweden	    1
Stockholm, uti det Kongl. tryckeriet uplagdt, hos Joh. H. Werner, director öfwer alla tryckerien i riket, åhr 1720.	Sweden	    1
Stockholm, uti det Kongl. tryckeriet uplagt, hos Joh. H. Werner, Director öfwer alla tryckerien i riket, åhr 1720.	Sweden	    1
Stockholm, uti det Kongl. tryckeriet uplagdt, hos Joh. H. Werner, director öfwer alla tryckerien i riket. åhr 1720.	Sweden	    1
I Stockholm, uti det Kongl. tryckeriet uplagdt, hos Joh. Henr. Werner, directeur öfwer alla tryckerien i riket, åhr 1720.	Sweden	    1
Stockholm, uti det Kongl. tryckeriet uplagd, hos Joh. H. Werner, director öfwer alla tryckerien i riket. åhr 1720.	Sweden	    1
Stockholm, uti det Kongl. tryckeriet uplagdt, hos Joh. Hen. Werner, director öfwer alla tryckerien i riket åhr 1720.	Sweden	    1
Stockholm, Tryckt uti Det Kongl. Booktryckeriet 1720.	Sweden	    1
Stockholm, tryckt uti det Kongl. book-tryckeriet 1720.	Sweden	    1
Stockholm, tryckt uti det kongl. booktryckeriet 1720.	Sweden	    1
Stockholm, tryckt uti det kongl. boktryckeriet, hos direct. Joh. H. Werner åhr 1720.	Sweden	    1
Holmia	Sweden	    1
Upsalia	Sweden	    1
Carlscrona Tryckt uti Kongl. Amiralitets Boktryckeriet.	Sweden	    1
Stockholm, Tryckt uti Kongl. Tryckeriet, 1756.	Sweden	    1
Stockholm, uti Kongl. boktryckeriet åhr 1721.	Sweden	    1
Stockholm, Tryckt uti Kongl. tryckeriet, Hos Directeruen Pet. Momma.	Sweden	    1
Stockholm, tryckt uti Kongl. tryckeriet Hos Directeuren Pet. Momma.	Sweden	    1
Stockholm, tryckt uti Kongl. Tryckeriet Hos Directeuren Pet. Momma.	Sweden	    1
Stockholm, 1819. Tryckt hos A. Gadelius. Regerings-gatan och Trumpetare-backen, huset N:o 2.	Sweden	    1
Götheborg, 1819. Geo. Löwegren.	Sweden	    1
Zürich, bey Heidegger und Compagnie. 1741.	Germany	    1
Stockholm, Tryckt hos Anders Zetterberg. År 1797.	Sweden	    1
Stockholm, Tryckt hos Direct. Lars Salvius, 1759.	Sweden	    1
Stockholm, å nyo uplagdt i Kongl. tryckeriet, hos Henr. Fougt, 1773.	Sweden	    1
Jönköping, 1819, Tryckt hos Directeuren Johan Pehr Lundström	Sweden	    1
Götheborg, Trykt hos Johan Georg Lange, Jun.	Sweden	    1
Stockholmisa, prändätty directeurildä ja Cuning:da Kirjan-präntäjäldä Surresa-Ruhtinan-Maasa Suomeja, Jacob Merckellildä, 1750.	Sweden	    1
Stockholm, tryckt hos Joh. L. Horrn, kongl. ant. arch. boktr.	Sweden	    1
Stockholm, å nyo tryckt i Kongl. tryckeriet, 1807	Sweden	    1
Stockholm, å nyo trykt [!] i Kongl. tryckeriet, 1780.	Sweden	    1
Stockholm, hos Lars salvius 1750	Sweden	    1
Stockholm, Tryckt uti Kongl. Tryckeriet, 1753.	Sweden	    1
Stockholm, Tryckt af Peter Jöransson Nyström, 1753.	Sweden	    1
Stockholm; tryckt uti thet Kongl. tryckeriet, hos directeuren Pet. Momma.	Sweden	    1
Stockholm, Tryckt uti det Kongl. Boktryckeriet Hos Joh. Henr. Werner, Directeur öfwer alla Tryckerien i Riket, 1735.	Sweden	    1
Stockholm, tryckt uti Kongl. tryckeriet anno 1745.	Sweden	    1
Stockholm, tryckt hos Joh. L. Horrn, Kongl. Antiqv. Archiv. Boktr.	Sweden	    1
Stockholm, tryckt hos Joh. L. Horrn, Kongl. Antiqv. archiv. boktr.	Sweden	    1
Stockholm, Tryckt uti thet Kongl. Tryckeriet, 1740.	Sweden	    1
Stockholm, Å nyo tryckt uti Kongl. Tryckeriet År 1770.	Sweden	    1
Dorpati, excudit Johannes Brendeken, Acad. typograph.	Estonia	    1
Stockholm, Tryckt hos Lars Salvius, år 1749.	Sweden	    1
Stockholm, Tryckt hos Lor. Ludw. Grefing.	Sweden	    1
Stockholm, Tryckt af Peter Jöransson Nyström	Sweden	    1
Stockholm, Tryckt hos Directeuren och Kongl. Boktr. i Stor-Förstendömet Finnland, Jacob Merckell.	Sweden	    1
Stockholm, de l'Imprimerie Royale chez le directeur Pierre Momma.	Sweden	    1
Stockholm, a [!] nyo uplagdt i Kongl. tryckeriet, hos Henr. Fougt, 1773.	Sweden	    1
Stockholm, Tryckt uti Kongl. Tryckeriet, 1748	Sweden	    1
Götheborg, Tryckt hos Lars Wahlström, K. Pr. Boktr.	Sweden	    1
Stockholm, å nyo uplagd i Kongl. Tryckeriet 1779.	Sweden	    1
Carlscrona, tryckt uti Kongl. Amir. Boktryckeriet	Sweden	    1
Stockholm, Gedruckt in der Königl. Buchdruckerey, Bey dem Directeur Pet. Momma	Sweden	    1
Stockholm, å nyo Tryckt i Kongl. Tryckeriet, 1785.	Sweden	    1
Stockholm, uti Kongl. Tryckeriet, Hos Directeuren Pet. Momma.	Sweden	    1
Carls-Crona, tryckt hos Georg Törn.	Sweden	    1
Stralsund, bey Johann Jacob Weitbrecht. 1749.	Germany	    1
Stockholm, å nyo Tryckt i Kongl. Tryckeriet, 1802.	Sweden	    1
Stockholm, Tryckt uti Kongl. Tryckeriet, Hos Directeuren Pet. Momma, 1747.	Sweden	    1
Stockholm, tryckt uti Kongl. tryckeriet 1755	Sweden	    1
Stockholm, å nyo tryckt i Kongl. tryckeriet, 1812.	Sweden	    1
Stockholm, å nyo trykt [!] i Kongl. tryckeriet. 1782.	Sweden	    1
Stockholm, å nyo uplagt i Kongl. Tryckeriet, 1779.	Sweden	    1
Stockholm, å nyo tryckt i Kongl. Tryckeriet, 1811.	Sweden	    1
Stockholm, tryckt i Kongl. tryckeriet, 1800	Sweden	    1
Stockholmisa, Prändätty Cunningal. kirj. Präntäj. Henrich C. Merckelin Lefteldä	Sweden	    1
Stockholm, tryckt uti kongl. tryckeriet; hos directeuren Pet. Momma.	Sweden	    1
Stockholm, Tryckt uti Kongl. Tryckeriet, Hos Direct. Pet, Momma.	Sweden	    1
Stockholm, å nyo uplagt i Kongl. tryckeriet, 1779.	Sweden	    1
Stockholm, tryckt uti Kongl. tryckeriet, hos directeuren Pet. Momma. 1746.	Sweden	    1
Stockholm, Å nyo uplagt hos Henr. Fougt, 1772. Huset N:o 104 på Stora Nygatan.	Sweden	    1
Stockholm, å nyo uplagt hos Henr. Fougt, 1772. Stora Nygatan, huset N:o 104.	Sweden	    1
Stockholm, tryckt uti Kongl. tryckeriet, å nyo år 1770.	Sweden	    1
Stokgolʹm, pečatan v Korolevskoj tipografii.	Sweden	    1
Stockholm, Gedruckt in der Königl. Buchdruckerey bey dem Directeur Pet. Momma.	Sweden	    1
Stockholm, Tryckt hos Lorentz Ludewig Grefing.	Sweden	    1
Stockholm, Tryckt hos Lorentz Ludew. Grefwing. 1740.	Sweden	    1
Stockholm, Uti thet Kongl. Tryckeriet	Sweden	    1
t'Amsterdam, By Dirk Swart, Boekverkoper, in de Oude Lelystraat, tusschen de heeregraft en Cingel, 1741.	Netherlands	    1
T' Amsterdam, By Dirk Swart Boekverkoper in de Oude Lelystraat tusschen de heeregraft en Cingel 1741.	Netherlands	    1
Stockholm, Gedrukt in de Koninglyke Druckery By den Directeur P. Momma. M.D.C.CXXXIX.	Sweden	    1
Stockholm, Gedruckt in der Königlichen Druckerey bey Directeur Pet. Momma. 1739.	Sweden	    1
Stockholm, tryckt uti thet Kongl. tryckeriet hos direct. Pet. Momma.	Sweden	    1
Stockholm, Chez Pierre Momma, imprimeur du Roi MDCCXXXIX	Sweden	    1
Stockholm, Gedrucht in der Königl. Buchdruckery Bey dem Directeur Pet. Momma.	Sweden	    1
Stockholm, tryckt uti thet Kongl. tryckeriet. MDCCLX	Sweden	    1
Stockholm, tryckt uti thet Kongl. tryckeriet, å nyo uplagd 1771.	Sweden	    1
Stockholm, Tryckt hos Joh. Laur. Horrn, Kongl. Antiqvit. Archiv. Boktr.	Sweden	    1
Stockholmisa, Prändätty Cun. Kirj. Pränt. Henr. C. Merckelin Lesteldä.	Sweden	    1
Tryckt hos Ludvig Decreaux, directeur öfwer Kongl. Academiens privilegerade trytckeri i Lund.	Sweden	    1
Aus dem Schwedischen übersetzt, undzu bekommen in Hamburg, bey seel. Thomas von Wierings Erben, im güldnen A B C.	Germany	    1
Stockholmisa, prändätty cun. kirj. Pränt. Henr. C. Merckelin leskäldä.	Sweden	    1
Stockholm, tryckt uti det Kongl. Boktryckeriet.	Sweden	    1
Stockholm. Tryckt uti thet Kongl. tryckeriet, hos directeuren Pet. Momma. 1739.	Sweden	    1
Stockholm, uti thet Kongl. tryckeriet	Sweden	    1
Stockholm, uti thet Kongl. boktryckeriet, 1769.	Sweden	    1
Stockholm, Tryckt uti det Kongl. Boktryckeriet, [!]	Sweden	    1
Greifswald, Gedruckt beym Königlichen Universitäts Buchdrucker, Carl Höpfner.	Germany	    1
Stockholm, uti det Kongl. tryckeriet, hos Joh. Henr. Werner, directeur öfwer alla tryckerien i riket. åhr 1735.	Sweden	    1
Stockholm, uti det Kongl. Tryckeriet, Hos Joh. Henr. Werner, Directeur öfwer alla Tryckerien i Riket, Åhr 1726. [!]	Sweden	    1
Stockholm, uti det Kongl. Tryckeriet, Hos Joh. Henr. Werner, Directeur öfwer alla Tryckerien i Riket. Åhr 1723.	Sweden	    1
Stockholm, 1776. Å. nyo trykt hos Henr. Fougt, Ridd. af K:gl W. O. K:gl. Boktr.	Sweden	    1
Stockholm, tryckt uti thet Kongl. boktryckeriet, hos directeuren Pet. Momma. 1739.	Sweden	    1
I Stockholm, uti det Kongl. Tryckeriet nplagt, [!] Hos Joh. H. Werner. Directeur öfwer alla Tryckerien i Riket.	Sweden	    1
Tryckt i Jönkiöping, Åhr 1734.	Sweden	    1
Stockholm, 1776. Å nyo Tryckt hos Henr. fought, R. af K. W. O. Kongl. Boktryckare.	Sweden	    1
Stockholmis, Prändätty Cun. Kirj. Pränt. Henr. C. Merckellin Lesteldä.	Sweden	    1
I Stockholm, uti det Kongl. Tryckeriet uplagd, Hos Joh. Henr. Werner, Directeur öfwer alla Tryckerien i Riket Åhr 1720. [!]	Sweden	    1
Stockholm, tryckt uti gamla Kgl. tryckeriet 1772.	Sweden	    1
Stockholm, uti det Kongl. tryckeriet uplagd, hos Joh. Henr. Werner, directeur öfwer alla tryckerien i riket, 1722.	Sweden	    1
Stockholm, uti det Kongl. tryckeriet uplagd, hos Johan Henrich Werner, directeur öfwer alla tryckerien i riket, åhr 1722.	Sweden	    1
Stockholm, uti thet Kongl. tryckeriet, hos Joh. Henr, Werner, directeur öfwer alla tryckerien i riket. 1731.	Sweden	    1
Stockholm, tryckt hos Kongl. antiquit. arch. boktr. Joh. Laur. Horrn, åhr 1723.	Sweden	    1
Fahlun 1822. Tryckt hos O. U. Arborelius et Comp.	Sweden	    1
Stockholm, å nyo uplagd i Kongl. tryckeriet, 1769.	Sweden	    1
Stockholm, uti Kongl. Tryckeriet	Sweden	    1
I Stockholm, uti det Kongl. Tryckeriet uplagdt 1728. Hos Joh. Henr. Werner, Directeur öfwer alla Tryckerien i Riket.	Sweden	    1
Tryckt i Stockholm År 1728.	Sweden	    1
Stockholm. Tryckt hos Joh. Laur. Horrn, Kong. Antiq. Arciv. Boktr. Anno 1729.	Sweden	    1
Stockholm, uti Kongl. Boktryckeriet uplagdt, Hos Johan Henrich Werner, Directeur öfwer alla Tryckerien i Riket, Åhr 1729.	Sweden	    1
Stockholm, Tryckt uti Kongl. Tryckeriet hos Directeuren Pet. Momma.	Sweden	    1
Å nyo tryckt år 1747. Stockholm, uti Kongl. Tryckeriet, Hos Directeur Pet. Momma.	Sweden	    1
Stockholm, med egen bekostnad af directeuren Joh. H. Werner, åhr 1726.	Sweden	    1
Stockholm, tryckt uti det Kongl. tryckeriet hos Joh. H. Werner, directeur öfwer alla tryckerien i riket 1726.	Sweden	    1
Stockholm, Tryckt uti Kongl. Ant. Arch Boktryckeriet, hos Sal. Joh. Laur. Horrns Enckia, af Carl Joh. Röpke	Sweden	    1
Stockholm, Tryckt uti förr detta Grefingsta Tryckeriet, hos Henr. Fougt, 1771.	Sweden	    1
Stockholm, uti det Kongl. Boktryckeriet uplagdt Hos Joh. Henr. Werner, Directeur öfwer alla Tryckerien i Riket. 1732.	Sweden	    1
Stockholm, uti Kongl. Boktryckeriet uplagdt, Hos Joh. Henr. Werner, Directeur öfwer alla Tryckerien i Riket 1725.	Sweden	    1
Stockholm, uti det Kongl. Boktryckeriet uplagdt Hos Joh. Henr. Werner, Directeur öfwer alla Tryckerien i Riket 1725.	Sweden	    1
Gegeben Stockholm in der Raths-Cammer den 28sten Februarii 1726.	Sweden	    1
Stockholm, Tryckt uti thet Kongl. Tryckeriet, Åhr 1741.	Sweden	    1
Stockholm, å nyo tryckt i kongl. tryckeriet, 1797.	Sweden	    1
Stockholm, å nyo uplagd uti kongl. tryckeriet, år 1770.	Sweden	    1
Stockholm, Tryckt uti Kongl. tryckeriet, Hos Directeuren Pet. Momma.	Sweden	    1
Hamburg, Gedruckt im 1722. Jahr.	Germany	    1
Stockholm, Tryckt hos Benj. Gottlieb Schneider, Åhr 1734.	Sweden	    1
Stockholm, uti Kongl. boktryckeriet, hos Johan Henr. Werner, directeur öfwer alla tryckerien i riket.	Sweden	    1
Stockholm, tryckt uti Kongl. tryckeriet, 1756.	Sweden	    1
Stockholm, uti thet Kongl. tryckeriet å nyo uplagd, hos directeuren Pet. Momma. anno 1741.	Sweden	    1
Stockholm, Å nyo uplagd i Kongl. tryckeriet, hos Henr. Fougt. 1773.	Sweden	    1
Stockholm, tryckt uti thet Kongl. boktryckeriet.	Sweden	    1
Stockholm, å nyo tryckt i Kongl. tryckeriet, 1782.	Sweden	    1
Stockholm, å nyo uplagt i Kongl. tryckeriet, 1778.	Sweden	    1
Jönkjöping, tryckt åhr 1700.	Sweden	    1
Stockholm, å nyo uplagt i kongl. tryckeriet hos Henr. Fougt, 1773.	Sweden	    1
Stockholm, å nyo uplagd uti thet kongl. tryckeriet, hos directeuren Pet. Momma. 1741.	Sweden	    1
Stockholm, Tryckt Åhr 1723.	Sweden	    1
Götheborg Tryckt hos Samuel Norberg 1811.	Sweden	    1
Stockholm, Tryckt hos Peter Hesselberg 1770.	Sweden	    1
I Stockholm, uti det Kongl. Tryckeriet uplagd, Hos Joh. Henr. Werner, Directeur öfwer alla Tryckerien i Riket.	Sweden	    1
Efter befalning Tryckt, i Skara hos K:gl. Gymnas. Boktr. Herm. A. Möller, Åhr 1723.	Sweden	    1
Stockholm, uti Kongl Boktryckeriet uplagdt, Hos Johan Henrich Werner, Directeur öfwer alla Tryckerien i Riket, Åhr 1724.	Sweden	    1
Stockholm, uti Kongl. Boktryckeriet, Hos Johan Henr. Werner, Directeur öfwer alla Tryckerien i Riket. Åhr 1724.	Sweden	    1
Stockholm, uti det kongl. boktryckeriet, åhr 1721.	Sweden	    1
Stockholm, uti Kongl. Boktryckeriet uplagdt, Hos Johan Henrich Werner, Directeur öfwer alla Tryckerien i Riket, Åhr 1734.	Sweden	    1
Stockholm, Tryckt i Kongl. Tryckeriet 1723.	Sweden	    1
Stockholm, uti det kongl. tryckeriet uplagdt, hos Joh. Henr. Werner, directeur öfwer alla tryckerien i riket, åhr 1721.	Sweden	    1
Skara, tryckt hos F. J. Lewerentz 1808.	Sweden	    1
Efter begäran och tryckt exemplar, ånyo tryckte i Linköping hos Biörckegrens enka, år 1778	Sweden	    1
Holmiæ, ex officina B. Nic. Wankifii, reg. typ.	Sweden	    1
Stockholm, uti det Kongl. tryckeriet uplagdt, hos Johan Henrich Werner, directeur öfwer alla tryckerien i riket, åhr 1721.	Sweden	    1
Rostock, Gedruckt und vorlegt durch Johan Richels Erben. Anno M.DC.XXXIII.	Germany	    1
Stockholmb	Sweden	    1
Norrköping, 1812. Ad. Fr. Raams enka	Sweden	    1
Götheborg, tryckt hos Eric Stakberg, 1768.	Sweden	    1
Carlskrona, tryckt i kongl. Amiralitets tryckeriet 1798.	Sweden	    1
Stockholm, tryckt hos J. C. Holmberg, 1800.	Sweden	    1
Bremen, bey Philip Gottfried Saurman. 1707.	Germany	    1
Upsaliæ, Excudebant Stenhammar et Palmblad Regiæ Academiæ typographi.	Sweden	    1
Upsaliæ, Litteris viduæ direct. Johan. Edman.	Sweden	    1
Upsaliæ, Excudebant Regiæ Academiæ typographi.	Sweden	    1
[Cambridge]	England	    1
Strengnesiae, impr. a Laur. Arv. Collin, 1778.	Sweden	    1
Upsaliæ, Excudit L. M. Höjer, Reg. Acad. typ.	Sweden	    1
S.l. [Upsala]	Sweden	    1
Upsaliæ, Exc. L. M. Höjer, Reg. Acad. typ.	Sweden	    1
Holmiæ, Literis Laur. Lud. Grefingii.	Sweden	    1
Gryphiæ, litteris I. H. Eckhardt, reg. acad. typogr.	Germany	    1
Uppsaliae	Sweden	    1
Lundæ, MDCCCXIII. Typis Berlingianis.	Sweden	    1
Rotterdam	Netherlands	    1
Hafniæ apud Salomonem Sartorium ... Ao. M.D CXXVI.	Denmark	    1
Madrid. Por Joachin Ibarra, calle de las Urosas, 1763.	Spain	    1
Newry	Ireland	    1
Morpeth	England	    1
Edinburg	Scotland	    1
Perth	Scotland	    1
London, printed for C. Davis, in Pater-Noster Row, and A. Lyon in Common-Garden. MDCCXXXV.	England	    1
A Londres. M. DCC. XLIV.	England	    1
Neufchatel	Switzerland	    1
Lausanne	Switzerland	    1
Geneve	Switzerland	    1
Karlsruhe	Germany	    1
Dantzig	Poland	    1
Narvæ	Estonia	    1
A Amsterdam, chez les Janssons-Waesberge. M.DCC.XXV.	Netherlands	    1
Gryphisw	Germany	    1
S.l. [Hafniæ]	Denmark	    1
A Amsterdam, M.DCC.LXXX.	Netherlands	    1
London: Printed for Longman, Rees, Orme, Brown, and Green, Paternoster Row. 1826.	England	    1
Greifswald ...	Germany	    1
Greifswald, verlegts Jacob Löffler, Königl. Univ. Buchh.	Germany	    1
Gothoburgi, excudebat Zacharias Hageman̄, anno 1715.	Sweden	    1
I Götheborg, tryckte och uplagde andra gången af Zacharias Hagemann med hans egen omkostnadt, åhr 1706.	Sweden	    1
Nyköping, tryckt åhr 1774.	Sweden	    1
Avignon	France	    1
Junecopiae	Sweden	    1
Lincöping	Sweden	    1
Argentorati	France	    1
Abost	Finland	    1
Kiöbenhavn 1782-1785. Tryckt hos Nicolaus Möller, kongel. hofbogtrykker.	Denmark	    1
Recus Giessæ Hassorum, a. MDCCXIX, typis Johannis Mülleri.	Germany	    1
Göttingen. 1804. Bei Heinrich Dieterich.	Germany	    1
Kjöbenhavn, 1812. Trykt i det Kongl. Baisenhuses bogtrykkerie af C. F. Schubart. I commission hos hofboghandler Schubothe pac børsen.	Denmark	    1
Strahlsund, gedruckt bey sel. Meders Erben.	Germany	    1
Stralsund, gedruckt bey sel. M. Meders Erben, 1703.	Germany	    1
Frankfurt a. M.	Germany	    1
Stockholm, tryckt år 1772	Sweden	    1
Upsaliæ, Apud. Direct. Johan Edman.	Sweden	    1
Upsaliæ Excudebant Zeipel et Palmblad Reg. Acad. typographi.	Sweden	    1
[S.n.] Norimbergæ, anno MDCCXXII.	Germany	    1
Holmiæ, Excusa formulis historiogr. regni.	Sweden	    1
Vindobonæ	Austria	    1
Upsaliæ, exc. L. M. Höjer, reg. acad. typ.	Sweden	    1
Plymouth-Dock	England	    1
London: printed for John Bell, near Exeter-Change, in the Strand, and C. Etherington at York. M.DCC.LXX.	England	    1
Berlin, bey Friedrich Nicolia, 1763.	Germany	    1
Stockholm, tryckt hos Lorentz Ludwig Grefing.	Sweden	    1
Upsala, tryckt hos L. M. Höjer kongl. acad. boktr.	Sweden	    1
Upsala, tryckt i kongl. acad. boktryckeriet.	Sweden	    1
Yverdon	Switzerland	    1
Upsaliæ, excud. L. M. Höjer, acad. typogr.	Sweden	    1
Stockholmiæ, typis Petri Hesselberg.	Sweden	    1
Holmiæ, literis Laurentii Salvii.	Sweden	    1
Uppsaliæ, excud. L.M. Höjer, reg. acad. typogr.	Sweden	    1
Upsaliæ. [s. .]	Sweden	    1
Holmiæ ...	Sweden	    1
Varsovie ...	Poland	    1
Stockholm och Upsala, hos Gottfried Kiesewetter	Sweden	    1
Upsaliae, ex officina typog. Werneriana.	Sweden	    1
Holmiæ, literis Wankifwianis. J. H. W.	Sweden	    1
Upsaliæ, per Johan H. Werner, R. acad. typogr.	Sweden	    1
Greifswald, gedruckt bei Anton Ferdinand Röse, 1793.	Germany	    1
Greifswald, gedruckt bei Johann Eckhardt. 1795.	Germany	    1
Gryphisw.	Germany	    1
Christianiæ	Denmark	    1
Göttingae, impensis Vandenhöck et Ruprecht. 1814.	Germany	    1
Gryphisw. typis Caroli Höpfneri, reg. acad. typogr.	Germany	    1
Turici Helvetorum (Zürich)	Germany	    1
Paris, Ch. Pougens, imprimeur-libraire, rue St.-Thomas-du-Louvre, n°. 246. L'an VI (1798.)	France	    1
London : printed for the author, by Darton and Harvey, Gracechurch-Street., MDCCXCIV.	England	    1
[Carlscrona]	Sweden	    1
Stockholm, Tryckt uti Kongl. Boktryckeriet. 1725.	Sweden	    1
Turusa, prändätty Kuningallisen acad. kirjan prättäjäldä, J. C. Frenckellildä. Wuonna 1779.	Finland	    1
