author	author_gender	Count
Agricola, Mikael (1510-1557)	NA	    3
Agrippa Von Nettesheim, Heinrich Cornelius (1486-1535)	ambiguous	    1
Agthe, Helmuth	male	    1
Aguila, C	NA	    1
Aguila, C J E H D' (NA-1815)	NA	    1
Aguilar, Mary D'	ambiguous	    1
Agustí, Ignasi (1913-1974)	male	    1
Agvald, Sten Rune	ambiguous	    1
Aharī, Abū Bakr Al-quṭbī (1300-NA)	NA	    1
åhberg, Allan	ambiguous	    1
Ahbez, Eden	ambiguous	    2
Ahde, Sverker (1902-1970)	male	   13
åhfeldt, Clemens (1860-1941)	NA	   15
åhfeldt, Oscar Clemens Pontus	male	    5
åhfeldt, Oskar Clemens Peontus	male	    1
åhfeldt, Oskar Clemens Pontus	male	    8
åhgren, Eric	ambiguous	    1
åhgren, Fr	ambiguous	    1
åhgren, John (1893-NA)	NA	    6
Ahjopalo-sundberg, Leila	NA	    1
Ahl, Georg	ambiguous	    1
Ahl, Olga	NA	    4
Ahl, Siri	female	    2
åhlander, Arthur G	NA	    1
Ahlander, Björn (1920-1982)	NA	    2
åhlander, C E W	NA	    1
åhlander, Fredrik Esaias (1879-1952)	male	   17
åhlander, J	NA	    2
åhlander, J Ohn-fredrik	NA	    2
Ahlander, Johan August	ambiguous	    3
Ahlbäck, A	NA	    1
Ahlbäck, Algot (1890-1949)	NA	    5
Ahlbäck, J Albert	NA	    2
Ahlbäck, Olav (1911-1989)	ambiguous	    1
Ahlbäck, Ragna (1914-2002)	NA	    3
Ahlbäck, Synnöve	NA	    1
Ahlberg, A	NA	    1
Ahlberg, A G	NA	    1
Ahlberg, Adolf (1873-1967)	male	   10
Ahlberg, Agnes	NA	    1
Ahlberg, Albert	NA	    1
Ahlberg, Alf (1892-1979)	NA	   88
Ahlberg, Anna-lisa	female	    1
Ahlberg, Astrid	female	    1
Ahlberg, August (1838-1918)	ambiguous	    3
Ahlberg, Ax R	male	    1
Ahlberg, Axel Viktor Heribert	male	    1
Ahlberg, Axel W (1874-1951)	NA	    7
Ahlberg, Bengt	NA	    1
Ahlberg, Betty Marie	ambiguous	    3
Ahlberg, Birgitta (1904-1983)	female	   12
Ahlberg, Carl-fredrik (1911-1996)	male	    2
Ahlberg, Ellen	ambiguous	    1
Ahlberg, Erik	ambiguous	    2
Ahlberg, Ernst (1890-1938)	NA	    3
Ahlberg, Ernst (1891-1938)	NA	    2
Ahlberg, Gösta (1907-NA)	NA	    5
åhlberg, Gudrun (1921-2014)	NA	    2
Ahlberg, Gunnar (1894-1980)	ambiguous	   11
Ahlberg, Gustaf	male	    2
Ahlberg, Hakon (1891-1984)	male	    6
Ahlberg, Harry (1920-2014)	ambiguous	    6
Ahlberg, Hjalmar (1897-1973)	male	    6
Ahlberg, Hjalmar Oskar Ragnar (1897-NA)	male	    1
Ahlberg, Jonas (1783-1841)	NA	    1
Ahlberg, Karl (1861-1937)	NA	    9
Ahlberg, Karl (1875-1951)	NA	    1
Ahlberg, Karl Ernst Natanael	male	    1
Ahlberg, Ludvig (1800-NA)	male	    8
Ahlberg, Margareta (1899-1971)	NA	    1
Ahlberg, Nils Adolf	male	    1
Ahlberg, Nils Johan	ambiguous	    4
Ahlberg, Olof (1893-1967)	NA	   13
Ahlberg, P A (1823-1887)	NA	   12
Ahlberg, P V (1884-1974)	NA	    5
Ahlberg, Per (1864-1945)	NA	   11
Ahlberg, Per Gunnar	ambiguous	    1
Ahlberg, Reinhold (1891-NA)	male	    2
Ahlberg, Tor (1913-2008)	NA	    1
Ahlberg, Vincent	NA	    2
Ahlberg, Yngve (1903-1983)	NA	    2
Ahlberger, Harald	male	    3
Ahlbert, Gustaf (1884-1943)	male	    2
Ahlbert, Gustav Albert	NA	    1
Ahlbom, Bengt (1904-1993)	NA	    9
Ahlbom, C G	NA	    1
Ahlbom, Ernst	NA	    2
Ahlbom, Filius Egidius	male	    1
Ahlbom, Hugo	NA	    1
Ahlbom, Hugo E	NA	    1
Ahlbom, Hugo Egidius	male	    1
Ahlbom, Mathilda	female	    2
Ahlbom, Sophia (1803-1868)	ambiguous	    2
Ahlborg, Georg	ambiguous	    1
Ahlborg, Gösta	NA	    1
Ahlborg, Nils Gunnar	ambiguous	    1
Ahlborg, Oscar	NA	    1
Ahlborn, Carl	ambiguous	    2
Ahlborn, Gunnar (1903-1978)	ambiguous	    2
Ahlbory, Levin P	NA	    1
Ahlcrona, Göthe	NA	    1
Ahldén, Karin	ambiguous	    2
Ahldén, Tage (1904-1979)	NA	    4
Ahldén, Tage Robert	ambiguous	    1
Ahleby, Josef	male	    1
Ahléen, Reinhold (1897-NA)	male	    4
Ahlefeld, Charlotte Von (1781-1849)	female	    2
Ahlelöf, Jonas (1717-1783)	NA	    1
Ahlén, Abraham (1844-NA)	ambiguous	   10
Ahlén, Agnar	male	    1
Ahlén, Anders	NA	    1
åhlén, Bengt	NA	    1
åhlén, David (1885-1969)	ambiguous	    1
åhlén, David Marcus	ambiguous	    1
Ahlén, Einar	NA	    3
Ahlén, Elof	male	    1
åhlén, Eugenia (1952-NA)	NA	    1
åhlén, Frithiof (1881-NA)	male	    1
Ahlén, Gidde	male	    3
Ahlén, Johan	ambiguous	    1
åhlén, John A	NA	    1
Ahlén, Konrad (1846-1941)	male	    5
Ahlén, Oscar (1906-1995)	NA	    1
Ahlén, Sv	NA	    1
Ahlén, Svante Alfred	male	    2
åhlén, Waldemar (1894-1982)	NA	    1
Ahlenius, Holger (1905-1956)	male	   13
Ahlenius, Karl (1866-1906)	NA	    4
Ahlenius, Karl Jakob Mauritz	male	    2
åhlenius, Olof August (1834-1908)	ambiguous	    1
Ahlerup, Gunnar	ambiguous	    1
Ahlfeld, F	NA	    1
åhlfeldt, Ester	ambiguous	    1
Ahlfeldt, Runo (1886-NA)	NA	    2
Ahlfors, Johan Adolf	ambiguous	    3
Ahlfors, Karl Axel Mauritz	male	    2
Ahlfors, Lars Valerian (1907-1996)	ambiguous	    1
Ahlfors, Stig	male	    1
Ahlforss, Arvid	NA	    1
Ahlfort, David	ambiguous	    1
Ahlfort, Lina	ambiguous	    1
Ahlfvengren, Fr E (1862-1921)	ambiguous	    1
Ahlfvengren, Fredrik Elias	male	    1
Ahlgrén, Anders (1702-1751)	NA	    1
Ahlgren, Arthur (1904-1987)	NA	    2
Ahlgren, Arvid	NA	    1
Ahlgren, August (1853-1909)	ambiguous	    5
Ahlgren, August Johan Edvard	ambiguous	    4
Ahlgrén, Catharina (1734-NA)	NA	    1
Ahlgren, F	NA	    1
Ahlgren, G	NA	    1
Ahlgren, Georg	ambiguous	    1
Ahlgren, Gunnar (1898-NA)	ambiguous	    9
Ahlgren, J V (1860-NA)	NA	    4
Ahlgren, J W	NA	    1
Ahlgren, Johan Gunnar	ambiguous	    6
Ahlgren, Johan Wilhelm (1850-1915)	ambiguous	    4
Ahlgren, K	NA	    1
Ahlgren, Nils	male	    3
Ahlgren, Oscar (1843-NA)	NA	    2
Ahlgren, R	NA	    1
Ahlgren, Stig (1910-1996)	male	   10
Ahlgrensson, Fritz	male	    1
Ahlich, Johann (1680-1743)	ambiguous	    3
Ahlin, An	ambiguous	    1
Ahlin, Anders	NA	    1
åhlin, Arvid	NA	    2
åhlin, Arvid J (1913-1988)	NA	    1
åhlin, Elof	male	    2
Ahlin, Ernfrid (1904-1969)	NA	   28
åhlin, Esther	NA	    1
Ahlin, Gustaf (1884-1950)	male	    1
åhlin, Harald	male	    1
åhlin, Harald Arvid	male	    1
åhlin, Hjalmar	male	    1
Ahlin, J O (1838-1919)	NA	   39
Ahlin, Lars (1915-1997)	NA	   28
Ahlin, M	NA	    1
Ahlin, Margith (1887-NA)	female	    2
Ahlin, Nils L H	male	    1
Ahlin, Olle	ambiguous	    2
åhlin, Paul Pehr	ambiguous	    6
Ahlin, Robert (1880-1958)	ambiguous	    1
Ahlin, Zacharias	male	    1
Ahlm, åke	NA	    2
Ahlm, Gustav (1862-1930)	NA	    3
Ahlm, Ingrid (1921-NA)	ambiguous	    1
Ahlm, L W	NA	    1
Ahlman, åke	NA	    1
Ahlman, Axel (1885-1970)	NA	   21
Ahlman, Axel Gustav Reinhold	male	    1
Ahlman, Carl O	ambiguous	    1
åhlman, Ebba	ambiguous	    5
Ahlman, Erik Gustaf	ambiguous	    2
Ahlman, Erik Gustav	ambiguous	    2
Ahlman, Ferdinand	male	    1
Ahlman, Frans Ferdinand	male	    6
Ahlman, Georg Richard (1768-1838)	ambiguous	    2
Ahlman, Gustaf	male	    1
Ahlman, Gustaf Cletus	ambiguous	    1
Ahlman, Martin Eric (1773-1844)	ambiguous	    4
Ahlmann, Gustaf	male	    3
Ahlmann, Hans Jakob Konrad W:son	male	   11
Ahlmann, Hans Jakob Konrad Wilhelms Son	ambiguous	    2
Ahlmann, Hans Jakob Konrad Wilhelmson	male	    1
Ahlmann, Hans W:son (1889-1974)	NA	   23
Ahlmark, Axel (1913-1986)	NA	    2
Ahlmark, Sigurd	NA	    5
Ahlmér, Klaes	male	    1
Ahlmér, Klas	male	    1
Ahlner, Gunvor (1908-NA)	NA	    1
Ahlner, Gustaf Oscar	male	    1
Ahlner, K David (1881-1974)	ambiguous	    1
Ahlner, Klas	male	    1
Ahlner, O	NA	    1
Ahlner, Sten (1905-1991)	NA	    2
Ahlquist, Anders	NA	    1
Ahlquist, Carl Otto	ambiguous	    1
Ahlquist, David	ambiguous	    1
Ahlquist, Helge (1882-1913)	ambiguous	    1
Ahlquist, Israel	NA	    1
Ahlquist, Otto	ambiguous	    3
Ahlqvist, Abraham (1794-1844)	ambiguous	    6
Ahlqvist, Alfred (1877-1942)	NA	    2
Ahlqvist, Alfred Gustaf (1838-1881)	male	    9
Ahlqvist, August (1826-1889)	ambiguous	    7
Ahlqvist, David (1900-1988)	ambiguous	    4
Ahlqvist, Dora	NA	    2
Ahlqvist, Edwin (1898-1984)	NA	    2
Ahlqvist, Ellen	ambiguous	    1
Ahlqvist, Pehr (1755-1800)	male	    2
Ahlqvist, Pehr (1793-1854)	male	    4
Ahlqvist, Pehr Ingvar	male	    1
Ahlqvist, Viktor (1868-1931)	male	    1
Ahlqwist, Erik W	ambiguous	    1
Ahlrén, Filip	male	    4
Ahlroth, Axel A	NA	    1
Ahlrud, Sivar	male	   20
Ahlsell, Rudolf Ludvig	male	    1
Ahlsén, Bertil	NA	    5
Ahlsén, Erik (1901-1988)	ambiguous	    1
Ahlskog, Victor	ambiguous	    1
Ahlson, J	NA	    1
Ahlson, J A	NA	    1
Ahlson, Josef Emil	male	    1
åhlstad, Georg (1899-1966)	ambiguous	    2
Ahlstedt, A	NA	    1
Ahlstedt, Carl Gustaf (1778-1833)	ambiguous	    1
Ahlstedt, Ivar (1916-1967)	NA	   13
Ahlstedt, Jan H (1870-NA)	male	    4
Ahlstedt, Johan Fredric (1776-1823)	ambiguous	    1
Ahlstedt, Johannes Fridericus (1776-1823)	male	    4
Ahlstedt, Märtha	NA	    1
Ahlstedt, Nils-hugo	NA	    1
Ahlstedt, O G	NA	    2
Ahlstedt, Ragnar (1901-1982)	NA	    2
Ahlstedt, Stig	male	    1
Ahlstedt, Uno Werner	NA	    1
Ahlstedt, Valfred	male	    1
Ahlstedt, Valter (1908-2005)	NA	    1
Ahlsten, Ernst (1882-NA)	NA	    1
Ahlsten, Stig	male	    3
Ahlstrand, A G (1789-1873)	NA	    2
Ahlstrand, Axel E	NA	    1
Ahlstrand, Gösta (1901-1981)	NA	    4
Ahlstrand, J E (1814-NA)	NA	   21
Ahlstrand, John	NA	    1
Ahlstrand, Karl Olof	NA	    1
Ahlstrand, Ruth	ambiguous	    1
Ahlstrand, Torsten (1907-2004)	male	    3
Ahlström-öste, Giggi	ambiguous	    1
åhlström, åke	NA	    1
Ahlström, Alarik (1882-1961)	male	   20
Ahlström, Alfred Rudolf	NA	    1
Ahlström, Anna (1863-1943)	ambiguous	    3
Ahlström, Axel (1860-1934)	NA	   20
Ahlström, Bror	male	    2
Ahlström, Carl (1757-1830)	ambiguous	    2
Ahlström, Carl August	ambiguous	    2
Ahlström, Carl Gustaf (1905-1990)	ambiguous	    4
Ahlström, Carl Johan (1728-1790)	ambiguous	    3
Ahlström, Eric (1889-NA)	ambiguous	    2
Ahlström, Erik (1877-1949)	ambiguous	   19
Ahlström, Gunnar (1906-1982)	ambiguous	    5
Ahlström, Gust Axel	NA	    1
åhlström, Gustaf	male	    3
Ahlström, Gustaf (1862-1955)	male	    6
Ahlström, Gustaf Leonard	ambiguous	    1
Ahlström, Herman Fredrik (1864-1932)	male	    1
Ahlström, Ingrid	ambiguous	    1
Ahlström, Jacob Niclas (1805-1857)	male	    3
åhlström, Joh (1935-NA)	NA	    2
Ahlström, Johanna	NA	    1
Ahlström, John	NA	    1
ählström, Karin	ambiguous	    2
Ahlström, Karl August	ambiguous	    1
Ahlström, Louis John (1854-1945)	ambiguous	    3
Ahlström, Lucie	female	    1
Ahlström, Lydia	NA	    1
Ahlström, Magnus (1714-1790)	male	    1
Ahlström, O	NA	    1
Ahlström, Oscar	NA	    2
Ahlström, Otto (1893-1964)	ambiguous	    2
Ahlström, P M	NA	    1
Ahlström, Ragnar	NA	    3
Ahlström, Stellan (1916-1984)	NA	    2
Ahlström, Svante Petr	male	    1
Ahlteen, Carl	ambiguous	    4
Ahltorp, Anders Erik Gideon	ambiguous	    1
åhlund, Gustaf Bertil	male	    1
Ahlvén, Hj	male	    3
Ahlvengren, Fr E	ambiguous	    1
Ahlvers, Arthur	NA	    1
Ahlwardt, Peter (1710-1791)	NA	    1
Ahlzén, J F	NA	    1
Ahmad, Bashiruddin Mahmud	NA	    1
Ahmad, H Manzooruddin	NA	    1
åhman, C Arl Gösta	NA	    1
åhman, Carl G östa	ambiguous	    1
åhman, Carl Gösta	ambiguous	    4
åhman, Egon (1910-2000)	male	    2
åhman, Egon Hjalmar	male	    1
åhman, Erik (1912-1997)	ambiguous	    4
åhman, Erik Gustaf Adolf	ambiguous	    1
åhman, Gunnar	ambiguous	    1
åhman, Johan Gustaf	ambiguous	    1
åhman, Lars	NA	    1
åhman, T E	NA	    1
åhmark, K G	NA	    1
Ahmed, Mohammed	male	    1
Ahn, Ernst Johannes Von	ambiguous	    2
Ahn, Joh Franz	NA	    1
Ahn, Johann Franz	ambiguous	    3
Ahn, Johannes Von	ambiguous	    1
Ahnberg, J (1877-NA)	NA	    1
Ahnberg, Johan Theodor	ambiguous	    1
Ahnborg, J W	NA	    1
Ahnborg, Joh	NA	    2
Ahnborg, Johan	ambiguous	    1
åhnebrink, Lars	NA	    2
Ahnfeldt-laurin, Emilia	female	    1
Ahnfelt, Arvid (1845-1890)	NA	   16
Ahnfelt, Astrid (1876-1962)	female	    7
Ahnfelt, Carl	ambiguous	    1
Ahnfelt, Carl Niklas (1810-1887)	ambiguous	    1
Ahnfelt, Hilda	ambiguous	    2
Ahnfelt, Jonas (1765-1846)	NA	    4
Ahnfelt, Nils Otto (1801-1837)	ambiguous	    2
Ahnfelt, Oscar (1813-1882)	NA	    4
Ahnfelt, Otto (1854-1910)	ambiguous	   19
Ahnfelt, P G (1803-1863)	NA	    9
Ahnfelt, Paul Gabriel	ambiguous	    1
Ahnger, Carl Johan (1738-1791)	ambiguous	    3
Ahnlund, Nils (1889-1957)	male	   53
Ahnlund, Olof (1853-1933)	NA	    2
Ahnoff, Tore (1917-NA)	ambiguous	    1
Ahnqvist, Manny Johannes (1891-NA)	male	    1
Ahnsjö, Sven (1906-1992)	NA	    2
Ahnstedt, C G	NA	    1
Aho, 	NA	    1
Aho, Alvari	NA	    1
Aho, Antti Juhani	male	    1
Aho, H	NA	    2
Aho, Juhani (1861-1921)	male	   29
Ahola, V K	NA	    1
Ahonen, Eino	NA	    1
Ahonen, Irja (1921-NA)	female	    1
åhrberg, Arne (1914-NA)	NA	    1
åhrberg, Fredrik (1724-1794)	male	    1
Ahrbom, Nils (1905-1997)	male	    2
åhrell, Ragnar P:zon	NA	    1
åhrén, Emil	NA	   10
Ahrén, Oscar	NA	    3
åhrén, Uno (1897-1977)	NA	    6
Ahrenberg, Albin (1889-1968)	NA	    1
Ahrenberg, C E	NA	    1
Ahrenberg, Daniel Theodor (1844-1920)	ambiguous	    1
Ahrenberg, Jac (1847-1914)	NA	   40
Ahrenberg, Jarl (1902-NA)	NA	    1
Ahrenberg, Johan Jacob	ambiguous	    3
Ahrenberg, Ossian (1877-NA)	male	    2
Ahrenberg, René (1882-1941)	NA	    3
Ahrenberg, Sixten (1909-1980)	male	    2
Ahrengren, 	NA	    1
Ahrenlöf, Edit (1883-1960)	NA	   11
Ahrle, Elof (1900-1965)	male	    7
åhrlin, Helmer (1900-NA)	NA	    1
ährling, Alfred	NA	    1
ährling, Ewald (1837-1888)	male	    4
Ahrling, Karl (1892-NA)	NA	    2
åhrling, S	NA	    1
åhrman, Anders (1727-1804)	NA	    2
åhrman, Lars Elias (1820-1896)	NA	    1
Ahrnborg, Bertil	NA	    1
åhs, O Sune	NA	    1
åhsberg, Erik	ambiguous	    1
åhslund, Anli	NA	    1
åhslund, August	ambiguous	    1
åhstrand, Petter (1700-1766)	NA	    2
åhström, Aron L	ambiguous	    2
åhström, Elisabeth	ambiguous	    1
Ahtee, Aaro	male	    1
Ahti, Eino H	NA	    1
Ahtis, G A	NA	    2
Ahto, Aito	male	    1
Ahtola, Albert Alarik	male	    1
Ahvenainen, E K	NA	    1
Aichhorn, August (1878-1949)	ambiguous	    1
Aichinger, Ilse (1921-NA)	NA	    1
Aidé, Hamilton	NA	    1
äijälä, Ester	ambiguous	    1
Aiken, Conrad (1889-1973)	ambiguous	    2
Aikin, John	NA	    1
Aikkinen, Into J	male	    1
Ailas, Frans Teodor	male	    1
Ailas, Teodor	male	    1
Aileron, George C	ambiguous	    1
Ailhaud, Jean (1675-1756)	ambiguous	    2
Ailio, Julius Edvard	male	    4
Ailleret, Pierre	NA	    1
Ailly, Adolf D'	male	    2
Ailly, Sven D'	NA	    2
äimä, Frans	NA	    2
äimä, Frans Gustaf	male	    1
Aimard, Gustave (1818-1883)	NA	   12
Aimond, Charles	ambiguous	    1
Ainsworth, William Harrison (1805-1882)	ambiguous	    1
Airas, Kaarlo	male	    2
Airas, Väinö V	NA	    2
Airila, Kaarlo Martti	male	    1
Airila, Martti	NA	    2
Airola, Aito	male	    1
Aisberg, E	NA	    2
Aischylos, 	NA	   19
Aisopos, 	NA	   10
Aiton, William (1760-1848)	ambiguous	    1
Aizsilnieks, Arnold P	NA	    1
Aizsilnieks, Arnolds P (1898-1982)	ambiguous	    3
Ajax, Kaj	NA	    1
Ajchenvalʹd, Julij Isaevič (1872-1928)	female	    1
Ajljarov, S S	NA	    1
Ajo, Aarni Ensio	male	    1
Ajo, Reino	NA	    2
Aken, Frantz Joachim Von (1738-1798)	ambiguous	   12
Aken, Frantz Michaël Von (1698-1760)	ambiguous	    4
Aken, Ph Van	ambiguous	    1
åkerberg, Axel Frithiof (1833-1901)	male	    2
åkerberg, B F	NA	    1
åkerberg, C Arl	NA	    1
åkerberg, Carl	ambiguous	    1
åkerberg, Erik (1906-1991)	ambiguous	    9
åkerberg, H	NA	    1
åkerberg, Hjalmar	male	    3
åkerberg, J E	NA	    1
åkerberg, J Ohan U Lrik	male	    1
åkerberg, J U	NA	    1
åkerberg, Joh An E Rik	ambiguous	    1
åkerberg, K	NA	    1
åkerberg, Knut	male	    4
åkerberg, Nils	male	    1
åkerberg, Olof Teodor	male	    1
åkerberg, Sven	NA	    2
åkerblad, Carl	ambiguous	    1
åkerblad, F	NA	    1
åkerblad, J	NA	    1
åkerblad, J Ulius	ambiguous	    2
åkerblad, Johan David (1763-1819)	ambiguous	    6
åkerblad, Julius	NA	    1
åkerblad, Olga	NA	    1
åkerblad, Samuel	NA	    2
åkerbladh, Ernst (1890-1969)	NA	    3
åkerbladh, Lena	NA	    2
åkerbladh, Samuel Erici	NA	    1
åkerblom, A	NA	    1
åkerblom, Axel (1864-1937)	NA	    9
åkerblom, Bengt (1901-1990)	NA	    1
åkerblom, Bror (1908-1984)	male	    2
åkerblom, Carl	ambiguous	    1
åkerblom, Eric (1896-1994)	ambiguous	    3
åkerblom, Filip (1869-1942)	male	    2
åkerblom, Fredrik (1839-1901)	male	    8
åkerblom, Harald	male	    1
åkerblom, J S	NA	    1
åkerblom, Johan (1779-1835)	ambiguous	    1
åkerblom, Johan Frans (1806-1886)	ambiguous	    5
åkerblom, K Nut A Lrik	male	    3
åkerblom, K Nut Alrik	male	    1
åkerblom, K V	NA	    5
åkerblom, Kristian (1877-1954)	ambiguous	   10
åkerblom, L Eonard	male	    1
åkerblom, Leonard	ambiguous	    3
åkerblom, Maria	ambiguous	    2
åkerblom, N Ils V Aldemar	male	    1
åkerblom, Ragnar (1877-1932)	NA	    2
åkerblom, Sigfrid (1890-1983)	NA	    1
åkerfeldt, Ivar	NA	    1
åkerhielm, Annie (1869-1956)	ambiguous	   68
åkerhielm, Beth (1898-NA)	ambiguous	    4
åkerhielm, Conrad (1758-1840)	ambiguous	    1
åkerhielm, Eric-samuel (1911-NA)	NA	    1
åkerhielm, Erik (1871-1958)	ambiguous	   17
åkerhielm, Gallie (1907-1968)	NA	   20
åkerhielm, Greta (1891-NA)	NA	    1
åkerhielm, Gustaf (1833-1900)	male	    3
åkerhielm, Gustaf Fredrik (1776-1853)	male	    2
åkerhielm, Hans (1908-2003)	NA	   12
åkerhielm, Helge (1910-1968)	ambiguous	    8
åkerhielm, Hjalmar (1844-1923)	male	    1
åkerhielm, Jacob (1701-1759)	NA	    2
åkerhielm, Kjell	ambiguous	    1
åkerhielm, Mauritz (1838-1905)	male	    1
åkerhielm, Rosa (1876-1954)	ambiguous	    1
åkerhjelm, Erik Hjalmar	ambiguous	    1
åkerhjelm, Gustaf Fredrik	male	    1
åkerholm, Joh	NA	    1
åkerholm, Johannes (1901-NA)	male	    3
åkerholm, Maja	NA	    3
åkerholm, N Ils V Aldemar	male	    1
åkerholm, Samuel (1801-1873)	NA	    1
åkerlind, Curt	NA	    1
åkerlind, Gust A	NA	    1
åkerlind, O	NA	    1
åkerlind, Olof (1787-1828)	NA	    1
åkerlind, P	NA	    1
åkerlindh, Gunnar	ambiguous	    2
åkerlindh, Gunnar August	ambiguous	    2
åkerlindh, Robert August	ambiguous	    2
åkerlund, åke (1887-NA)	NA	    5
åkerlund, Alfred (1883-1965)	NA	    3
åkerlund, Andrietta (1871-NA)	female	    1
åkerlund, Axel	NA	    1
åkerlund, Carl Sigurd	ambiguous	    1
åkerlund, E	NA	    2
åkerlund, Erik (1853-1932)	ambiguous	    1
åkerlund, Erik (1888-1932)	ambiguous	    1
åkerlund, Erik (1895-1932)	ambiguous	    2
åkerlund, Erik (NA-1932)	ambiguous	    2
åkerlund, Harald (1900-1980)	male	    4
åkerlund, Helge	ambiguous	    1
åkerlund, Henrik (1914-1996)	male	    1
åkerlund, J R	NA	    1
åkerlund, John (1884-1961)	NA	    6
åkerlund, O	NA	    1
åkerlund, P A	NA	    1
åkerlund, P Er O Lof	ambiguous	    1
åkerlund, Per August	ambiguous	    4
åkerlund, Sven (1866-NA)	NA	    3
åkerlund, Walter (1902-1979)	ambiguous	    2
åkermalm, åke (1910-1982)	NA	    1
åkermalm, Gunnar	ambiguous	    1
åkerman-tudeer, Maija (1886-NA)	female	    1
åkerman, 	NA	    1
Akerman, Ake	NA	    1
åkerman, åke (1887-1955)	NA	   26
åkerman, Alfons	male	    2
åkerman, Anders (1721-1778)	NA	    2
åkerman, Assar (1860-1936)	male	    1
åkerman, August	ambiguous	    1
åkerman, Birger (1870-NA)	NA	    2
åkerman, Brita (1906-2006)	NA	    2
åkerman, Carl (1741-1803)	ambiguous	    2
åkerman, E A	NA	    3
åkerman, Elias	NA	    1
åkerman, Emma (1851-1931)	ambiguous	    1
åkerman, Fredr	ambiguous	    1
åkerman, Fredrik (1800-1877)	male	    3
åkerman, Fredrik Magnus (1754-1830)	male	    2
åkerman, Gustaf	male	    4
åkerman, Gustaf (1854-1922)	male	    2
åkerman, Gustaf (1888-1959)	male	    6
åkerman, Helge (1896-NA)	ambiguous	   15
åkerman, Israel (1736-1798)	NA	    1
åkerman, J	NA	    2
åkerman, Jacob (1770-1829)	NA	    5
åkerman, Joachim (1798-1876)	NA	    6
åkerman, Joachim Petter (1727-1799)	NA	    2
åkerman, Joh An (1784-1852)	ambiguous	    1
åkerman, Johan (1784-1852)	ambiguous	    5
åkerman, Johan (1896-1982)	ambiguous	   32
åkerman, Johan Henrik	ambiguous	    1
åkerman, Johan Werner	ambiguous	    1
åkerman, Jules (1861-1951)	ambiguous	   14
åkerman, Karl Helge	ambiguous	    2
åkerman, Louise	NA	    1
åkerman, Martin (1719-1764)	ambiguous	    1
åkerman, Nils (1777-1850)	male	   10
åkerman, Nils Malte Adalbert	male	    1
åkerman, Oskar Bertil	male	    1
åkerman, Philip	NA	    1
åkerman, Richard (1837-1922)	ambiguous	   31
åkerman, Richard Abraham (1760-1799)	ambiguous	    1
åkerman, Signe	NA	    1
åkerman, Sigvard	NA	    1
åkermark, Alma	ambiguous	    1
åkermark, Gudmund	male	    1
åkermark, J Ohn W Ilhelm	male	    4
åkermark, J W	NA	    4
åkermark, John (1845-1903)	NA	    3
åkermark, John Niklas	male	    1
åkermark, John Wilhelm	NA	    1
åkermark, Karl	NA	    2
åkerrén, Olof (1754-1812)	NA	    7
åkerrén, Yngve	NA	    2
åkerstedt, Sven (1904-1977)	NA	    5
åkerstein, Harald (1883-1943)	male	   10
åkerstein, Johan Otto (1711-1766)	ambiguous	    1
åkerstein, Nils Harald Joachim (1793-1853)	male	    4
åkerström-söderström, Jenny	NA	    1
åkerström, åke (1902-1991)	NA	    5
åkerström, E	NA	    1
åkerström, Erik	ambiguous	    1
åkerström, G H	NA	    2
åkerström, Gustafva (1790-NA)	female	    1
åkerström, H Enrik Vilhelm	male	    1
åkerström, Henrik Vilhelm	male	    1
åkerström, Jenny	NA	   12
åkerström, Joh	NA	    3
åkerström, Pehr (1809-1882)	male	    1
åkervall, Johan Vald Emar	ambiguous	    1
åkervall, Thure	NA	    1
åkerwall, Jonas	NA	    1
åkeson, åke	NA	    3
åkeson, Christine	ambiguous	    1
åkeson, Helge (1831-1904)	ambiguous	    1
åkeson, J Y	NA	    1
åkeson, Nils (1853-1918)	male	    4
åkeson, T	NA	    1
åkesson, åke W (1920-NA)	NA	    1
åkesson, Anna (1865-1940)	ambiguous	    2
åkesson, Arnold (1896-NA)	NA	    1
åkesson, Birger	NA	    1
åkesson, Christin (1894-NA)	ambiguous	    1
åkesson, Elof (1892-1979)	male	   26
åkesson, Erik (1863-NA)	ambiguous	    1
åkesson, Ester (1878-1970)	ambiguous	    1
åkesson, Folke (1905-1986)	male	    2
åkesson, Gerda (1886-NA)	NA	    8
åkesson, Harry	ambiguous	    1
åkesson, Kjell	ambiguous	    1
åkesson, Lennart	male	    2
åkesson, Margareta (1905-NA)	NA	    1
åkesson, Nils (1887-NA)	male	   11
åkesson, O	NA	    1
åkesson, Olof (1885-1963)	NA	   10
åkesson, Olof (1909-1991)	NA	    2
åkesson, Sven (1902-1991)	NA	    1
Akiander, Matthias (1802-1871)	male	    7
Akiebolaget Bröderna Hedlund, Stockholm	NA	    1
